year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,dui,felony,misdemeanor,dui_rate,felony_rate,misdemeanor_rate
1980,53,105.0,Livingston,11,Central,Mostly Urban,40.8,41381,,281.0,816.0,,679.1,1971.9
1980,54,107.0,Logan,11,Central,Mostly Urban,39.9,31802,,94.0,297.0,,295.6,933.9
1980,55,109.0,McDonough,9,Central,Mostly Urban,29.5,37467,,108.0,549.0,,288.3,1465.3
1980,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,147897,,1080.0,2100.0,,730.2,1419.9
1980,57,113.0,McLean,11,Central,Mostly Urban,16.5,119149,,624.0,2193.0,,523.7,1840.6
1980,58,115.0,Macon,6,Central,Mostly Urban,15.3,131375,,590.0,1861.0,,449.1,1416.6
1980,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,49384,,160.0,300.0,,324.0,607.5
1980,60,119.0,Madison,3,Southern,Mostly Urban,13.3,247664,,811.0,3814.0,,327.5,1540.0
1980,61,121.0,Marion,4,Southern,Mostly Urban,45.1,43523,,252.0,499.0,,579.0,1146.5
1980,62,123.0,Marshall,10,Central,Completely Rural,100.0,14479,,50.0,150.0,,345.3,1036.0
1980,63,125.0,Mason,8,Central,Mostly Rural,77.5,19492,,128.0,509.0,,656.7,2611.3
1980,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14990,,170.0,369.0,,1134.1,2461.6
1980,65,129.0,Menard,8,Central,Mostly Rural,75.7,11700,,42.0,96.0,,359.0,820.5
1980,66,131.0,Mercer,14,Central,Mostly Rural,77.8,19286,,84.0,193.0,,435.5,1000.7
1980,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,20117,,76.0,221.0,,377.8,1098.6
1980,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,31686,,110.0,420.0,,347.2,1325.5
1980,69,137.0,Morgan,7,Central,Mostly Urban,36.2,37502,,135.0,346.0,,360.0,922.6
1980,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14546,,63.0,199.0,,433.1,1368.1
1980,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,46338,,156.0,1062.0,,336.7,2291.9
1980,72,143.0,Peoria,10,Central,Mostly Urban,14.6,200466,,1266.0,2808.0,,631.5,1400.7
1980,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21714,,122.0,159.0,,561.8,732.2
1980,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16581,,74.0,285.0,,446.3,1718.8
1980,75,149.0,Pike,8,Central,Mostly Rural,72.3,18896,,70.0,332.0,,370.4,1757.0
1980,76,151.0,Pope,1,Southern,Completely Rural,100.0,4404,,19.0,41.0,,431.4,931.0
1980,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,8840,,81.0,227.0,,916.3,2567.9
1980,78,155.0,Putnam,10,Central,Completely Rural,100.0,6085,,27.0,53.0,,443.7,871.0
1980,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,35652,,98.0,294.0,,274.9,824.6
1980,80,159.0,Richland,2,Southern,Mostly Urban,43.5,17587,,116.0,682.0,,659.6,3877.9
1980,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,166759,,796.0,3141.0,,477.3,1883.6
1980,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,267531,,959.0,4800.0,,358.5,1794.2
1980,83,165.0,Saline,1,Southern,Mostly Urban,43.7,28448,,133.0,107.0,,467.5,376.1
1980,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,176070,,768.0,2143.0,,436.2,1217.1
1980,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,8365,,11.0,138.0,,131.5,1649.7
1980,86,171.0,Scott,7,Central,Completely Rural,100.0,6142,,19.0,24.0,,309.3,390.8
1980,87,173.0,Shelby,4,Central,Mostly Rural,77.7,23923,,101.0,136.0,,422.2,568.5
1980,88,175.0,Stark,10,Central,Completely Rural,100.0,7389,,17.0,25.0,,230.1,338.3
1980,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,49536,,351.0,909.0,,708.6,1835.0
1980,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,132078,,301.0,490.0,,227.9,371.0
1980,91,181.0,Union,1,Southern,Mostly Rural,65.9,17765,,98.0,126.0,,551.6,709.3
1980,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,95222,,368.0,1258.0,,386.5,1321.1
1980,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,13713,,90.0,770.0,,656.3,5615.1
1980,94,187.0,Warren,9,Central,Mostly Urban,45.5,21943,,110.0,455.0,,501.3,2073.6
1980,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15472,,35.0,77.0,,226.2,497.7
1980,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,18059,,75.0,199.0,,415.3,1101.9
1980,97,193.0,White,2,Southern,Mostly Rural,62.0,17864,,106.0,247.0,,593.4,1382.7
1980,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,65970,,167.0,959.0,,253.1,1453.7
1980,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,324460,,782.0,2598.0,,241.0,800.7
1980,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,56538,,400.0,605.0,,707.5,1070.1
1980,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,250884,,1567.0,5673.0,,624.6,2261.2
1980,102,203.0,Woodford,11,Central,Mostly Rural,54.9,33320,,138.0,277.0,,414.2,831.3
1981,1,1.0,Adams,8,Central,Mostly Urban,32.6,71325,,344.0,510.0,,482.3,715.0
1981,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,12323,,159.0,348.0,,1290.3,2824.0
1981,3,5.0,Bond,3,Southern,Mostly Rural,60.7,16489,,55.0,182.0,,333.6,1103.8
1981,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,29179,,132.0,594.0,,452.4,2035.7
1981,5,9.0,Brown,8,Central,Mostly Urban,41.1,5601,,17.0,43.0,,303.5,767.7
1981,6,11.0,Bureau,13,Central,Mostly Rural,57.4,39501,,101.0,507.0,,255.7,1283.5
1981,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5928,,16.0,74.0,,269.9,1248.3
1981,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,18901,,75.0,196.0,,396.8,1037.0
1981,9,17.0,Cass,8,Central,Mostly Rural,52.1,15100,,95.0,268.0,,629.1,1774.8
1981,10,19.0,Champaign,6,Central,Mostly Urban,12.7,170530,,586.0,806.0,,343.6,472.6
1981,11,21.0,Christian,4,Central,Mostly Urban,43.5,36756,,97.0,209.0,,263.9,568.6
1981,12,23.0,Clark,5,Southern,Mostly Rural,59.5,17167,,58.0,251.0,,337.9,1462.1
1981,13,25.0,Clay,4,Southern,Mostly Rural,64.7,15712,,96.0,183.0,,611.0,1164.7
1981,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,33666,,92.0,536.0,,273.3,1592.1
1981,15,29.0,Coles,5,Central,Mostly Urban,24.3,53221,,247.0,775.0,,464.1,1456.2
1981,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5220295,,17818.0,508219.0,,341.3,9735.4
1981,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,21318,,56.0,207.0,,262.7,971.0
1981,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,11107,,34.0,121.0,,306.1,1089.4
1981,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,74853,,118.0,1406.0,,157.6,1878.3
1981,20,39.0,De Witt,6,Central,Mostly Urban,48.8,18168,,63.0,218.0,,346.8,1199.9
1981,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19950,,52.0,148.0,,260.7,741.9
1981,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,669770,,1979.0,6552.0,,295.5,978.2
1981,23,45.0,Edgar,5,Central,Mostly Rural,51.8,22034,,87.0,285.0,,394.8,1293.5
1981,24,47.0,Edwards,2,Southern,Completely Rural,100.0,8110,,71.0,173.0,,875.5,2133.2
1981,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,31616,,88.0,565.0,,278.3,1787.1
1981,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22444,,60.0,220.0,,267.3,980.2
1981,27,53.0,Ford,11,Central,Mostly Urban,41.8,15506,,40.0,117.0,,258.0,754.5
1981,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,44084,,155.0,515.0,,351.6,1168.2
1981,29,57.0,Fulton,9,Central,Mostly Rural,60.0,43863,,131.0,432.0,,298.7,984.9
1981,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,7850,,51.0,104.0,,649.7,1324.8
1981,31,61.0,Greene,7,Central,Mostly Rural,70.8,16846,,42.0,106.0,,249.3,629.2
1981,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,30948,,110.0,487.0,,355.4,1573.6
1981,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,9351,,46.0,109.0,,491.9,1165.7
1981,34,67.0,Hancock,9,Central,Mostly Rural,71.0,24200,,78.0,146.0,,322.3,603.3
1981,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5506,,33.0,75.0,,599.3,1362.2
1981,36,71.0,Henderson,9,Central,Mostly Rural,99.7,9144,,39.0,105.0,,426.5,1148.3
1981,37,73.0,Henry,14,Central,Mostly Rural,50.3,57618,,148.0,555.0,,256.9,963.2
1981,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,33481,,146.0,285.0,,436.1,851.2
1981,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,62529,,325.0,390.0,,519.8,623.7
1981,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,11452,,40.0,142.0,,349.3,1240.0
1981,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,37887,,260.0,257.0,,686.3,678.3
1981,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,20802,,100.0,380.0,,480.7,1826.7
1981,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,23786,,100.0,326.0,,420.4,1370.6
1981,44,87.0,Johnson,1,Southern,Completely Rural,100.0,9944,,94.0,184.0,,945.3,1850.4
1981,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,280143,,1162.0,5280.0,,414.8,1884.8
1981,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,102544,,425.0,1095.0,,414.5,1067.8
1981,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,37847,,77.0,304.0,,203.5,803.2
1981,48,95.0,Knox,9,Central,Mostly Urban,24.3,60973,,127.0,1024.0,,208.3,1679.4
1981,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,449826,,2098.0,2535.0,,466.4,563.6
1981,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,110949,,336.0,1602.0,,302.8,1443.9
1981,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,18190,,72.0,211.0,,395.8,1160.0
1981,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,36633,,230.0,1136.0,,627.8,3101.0
1981,53,105.0,Livingston,11,Central,Mostly Urban,40.8,41417,,245.0,595.0,,591.5,1436.6
1981,54,107.0,Logan,11,Central,Mostly Urban,39.9,32103,,82.0,290.0,,255.4,903.3
1981,55,109.0,McDonough,9,Central,Mostly Urban,29.5,38592,,124.0,589.0,,321.3,1526.2
1981,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,148814,,1161.0,1931.0,,780.2,1297.6
1981,57,113.0,McLean,11,Central,Mostly Urban,16.5,119963,,474.0,1935.0,,395.1,1613.0
1981,58,115.0,Macon,6,Central,Mostly Urban,15.3,130295,,658.0,1667.0,,505.0,1279.4
1981,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,49902,,199.0,411.0,,398.8,823.6
1981,60,119.0,Madison,3,Southern,Mostly Urban,13.3,246702,,784.0,3953.0,,317.8,1602.3
1981,61,121.0,Marion,4,Southern,Mostly Urban,45.1,44534,,195.0,406.0,,437.9,911.7
1981,62,123.0,Marshall,10,Central,Completely Rural,100.0,14524,,48.0,169.0,,330.5,1163.6
1981,63,125.0,Mason,8,Central,Mostly Rural,77.5,19285,,141.0,421.0,,731.1,2183.0
1981,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15196,,99.0,224.0,,651.5,1474.1
1981,65,129.0,Menard,8,Central,Mostly Rural,75.7,11769,,31.0,101.0,,263.4,858.2
1981,66,131.0,Mercer,14,Central,Mostly Rural,77.8,19586,,111.0,225.0,,566.7,1148.8
1981,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,20467,,81.0,199.0,,395.8,972.3
1981,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,32726,,96.0,310.0,,293.3,947.3
1981,69,137.0,Morgan,7,Central,Mostly Urban,36.2,37625,,98.0,258.0,,260.5,685.7
1981,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14649,,55.0,183.0,,375.5,1249.2
1981,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,46679,,148.0,520.0,,317.1,1114.0
1981,72,143.0,Peoria,10,Central,Mostly Urban,14.6,200006,,1176.0,2717.0,,588.0,1358.5
1981,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22080,,98.0,114.0,,443.8,516.3
1981,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16701,,61.0,208.0,,365.2,1245.4
1981,75,149.0,Pike,8,Central,Mostly Rural,72.3,19121,,80.0,240.0,,418.4,1255.2
1981,76,151.0,Pope,1,Southern,Completely Rural,100.0,4480,,63.0,66.0,,1406.2,1473.2
1981,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,8860,,154.0,205.0,,1738.1,2313.8
1981,78,155.0,Putnam,10,Central,Completely Rural,100.0,6193,,19.0,32.0,,306.8,516.7
1981,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,35761,,92.0,330.0,,257.3,922.8
1981,80,159.0,Richland,2,Southern,Mostly Urban,43.5,18260,,100.0,566.0,,547.6,3099.7
1981,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,167781,,730.0,3271.0,,435.1,1949.6
1981,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,267050,,962.0,4573.0,,360.2,1712.4
1981,83,165.0,Saline,1,Southern,Mostly Urban,43.7,29020,,275.0,267.0,,947.6,920.1
1981,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,175720,,639.0,2060.0,,363.6,1172.3
1981,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,8356,,22.0,48.0,,263.3,574.4
1981,86,171.0,Scott,7,Central,Completely Rural,100.0,6095,,29.0,54.0,,475.8,886.0
1981,87,173.0,Shelby,4,Central,Mostly Rural,77.7,23973,,76.0,140.0,,317.0,584.0
1981,88,175.0,Stark,10,Central,Completely Rural,100.0,7371,,18.0,29.0,,244.2,393.4
1981,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,50466,,263.0,992.0,,521.1,1965.7
1981,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,131662,,236.0,365.0,,179.2,277.2
1981,91,181.0,Union,1,Southern,Mostly Rural,65.9,18196,,94.0,145.0,,516.6,796.9
1981,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,94596,,446.0,1191.0,,471.5,1259.0
1981,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,14007,,69.0,406.0,,492.6,2898.6
1981,94,187.0,Warren,9,Central,Mostly Urban,45.5,22155,,89.0,284.0,,401.7,1281.9
1981,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15646,,36.0,55.0,,230.1,351.5
1981,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,18519,,104.0,209.0,,561.6,1128.6
1981,97,193.0,White,2,Southern,Mostly Rural,62.0,18333,,107.0,255.0,,583.6,1390.9
1981,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,65666,,219.0,1039.0,,333.5,1582.2
1981,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,326457,,672.0,2450.0,,205.8,750.5
1981,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,57980,,398.0,631.0,,686.4,1088.3
1981,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,251412,,1425.0,7110.0,,566.8,2828.0
1981,102,203.0,Woodford,11,Central,Mostly Rural,54.9,33744,,106.0,332.0,,314.1,983.9
1982,1,1.0,Adams,8,Central,Mostly Urban,32.6,71174,,292.0,450.0,,410.3,632.3
1982,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,12056,,98.0,286.0,,812.9,2372.3
1982,3,5.0,Bond,3,Southern,Mostly Rural,60.7,16132,,70.0,166.0,,433.9,1029.0
1982,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,29213,,83.0,370.0,,284.1,1266.6
1982,5,9.0,Brown,8,Central,Mostly Urban,41.1,5588,,22.0,87.0,,393.7,1556.9
1982,6,11.0,Bureau,13,Central,Mostly Rural,57.4,38790,,64.0,452.0,,165.0,1165.2
1982,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5739,,12.0,38.0,,209.1,662.1
1982,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,18548,,64.0,169.0,,345.1,911.1
1982,9,17.0,Cass,8,Central,Mostly Rural,52.1,14785,,68.0,202.0,,459.9,1366.2
1982,10,19.0,Champaign,6,Central,Mostly Urban,12.7,171586,,601.0,845.0,,350.3,492.5
1982,11,21.0,Christian,4,Central,Mostly Urban,43.5,36279,,82.0,260.0,,226.0,716.7
1982,12,23.0,Clark,5,Southern,Mostly Rural,59.5,17071,,73.0,206.0,,427.6,1206.7
1982,13,25.0,Clay,4,Southern,Mostly Rural,64.7,15706,,100.0,260.0,,636.7,1655.4
1982,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,33597,,66.0,436.0,,196.4,1297.7
1982,15,29.0,Coles,5,Central,Mostly Urban,24.3,52857,,186.0,706.0,,351.9,1335.7
1982,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5222484,,18577.0,487337.0,,355.7,9331.5
1982,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,21292,,39.0,165.0,,183.2,774.9
1982,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10966,,11.0,69.0,,100.3,629.2
1982,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,74399,,136.0,1402.0,,182.8,1884.4
1982,20,39.0,De Witt,6,Central,Mostly Urban,48.8,17861,,67.0,342.0,,375.1,1914.8
1982,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19793,,64.0,169.0,,323.3,853.8
1982,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,682289,,2003.0,6511.0,,293.6,954.3
1982,23,45.0,Edgar,5,Central,Mostly Rural,51.8,21729,,98.0,283.0,,451.0,1302.4
1982,24,47.0,Edwards,2,Southern,Completely Rural,100.0,8129,,27.0,156.0,,332.1,1919.1
1982,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,31167,,119.0,474.0,,381.8,1520.8
1982,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22282,,98.0,282.0,,439.8,1265.6
1982,27,53.0,Ford,11,Central,Mostly Urban,41.8,15311,,36.0,76.0,,235.1,496.4
1982,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,43561,,170.0,484.0,,390.3,1111.1
1982,29,57.0,Fulton,9,Central,Mostly Rural,60.0,43107,,207.0,464.0,,480.2,1076.4
1982,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,7719,,49.0,192.0,,634.8,2487.4
1982,31,61.0,Greene,7,Central,Mostly Rural,70.8,16519,,47.0,93.0,,284.5,563.0
1982,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,30677,,88.0,347.0,,286.9,1131.1
1982,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,9271,,42.0,75.0,,453.0,809.0
1982,34,67.0,Hancock,9,Central,Mostly Rural,71.0,23781,,63.0,122.0,,264.9,513.0
1982,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5388,,41.0,72.0,,761.0,1336.3
1982,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8976,,29.0,83.0,,323.1,924.7
1982,37,73.0,Henry,14,Central,Mostly Rural,50.3,56769,,196.0,546.0,,345.3,961.8
1982,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,33081,,89.0,288.0,,269.0,870.6
1982,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,62399,,249.0,409.0,,399.0,655.5
1982,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,11491,,34.0,144.0,,295.9,1253.2
1982,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38004,,346.0,275.0,,910.4,723.6
1982,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,20611,,86.0,360.0,,417.3,1746.6
1982,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,23469,,133.0,350.0,,566.7,1491.3
1982,44,87.0,Johnson,1,Southern,Completely Rural,100.0,9964,,62.0,184.0,,622.2,1846.6
1982,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,278859,,1363.0,5663.0,,488.8,2030.8
1982,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,101218,,438.0,924.0,,432.7,912.9
1982,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,37531,,103.0,337.0,,274.4,897.9
1982,48,95.0,Knox,9,Central,Mostly Urban,24.3,59943,,171.0,802.0,,285.3,1337.9
1982,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,451470,,2081.0,2483.0,,460.9,550.0
1982,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,109687,,286.0,1280.0,,260.7,1167.0
1982,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,18232,,44.0,215.0,,241.3,1179.2
1982,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35724,,202.0,861.0,,565.4,2410.1
1982,53,105.0,Livingston,11,Central,Mostly Urban,40.8,41003,,203.0,549.0,,495.1,1338.9
1982,54,107.0,Logan,11,Central,Mostly Urban,39.9,31419,,73.0,280.0,,232.3,891.2
1982,55,109.0,McDonough,9,Central,Mostly Urban,29.5,38348,,104.0,491.0,,271.2,1280.4
1982,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,149834,,1096.0,1941.0,,731.5,1295.4
1982,57,113.0,McLean,11,Central,Mostly Urban,16.5,120379,,429.0,1747.0,,356.4,1451.2
1982,58,115.0,Macon,6,Central,Mostly Urban,15.3,128485,,593.0,1542.0,,461.5,1200.1
1982,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,49412,,139.0,444.0,,281.3,898.6
1982,60,119.0,Madison,3,Southern,Mostly Urban,13.3,244437,,852.0,3993.0,,348.6,1633.5
1982,61,121.0,Marion,4,Southern,Mostly Urban,45.1,44347,,175.0,389.0,,394.6,877.2
1982,62,123.0,Marshall,10,Central,Completely Rural,100.0,14308,,28.0,135.0,,195.7,943.5
1982,63,125.0,Mason,8,Central,Mostly Rural,77.5,18797,,95.0,290.0,,505.4,1542.8
1982,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15069,,66.0,208.0,,438.0,1380.3
1982,65,129.0,Menard,8,Central,Mostly Rural,75.7,11682,,22.0,89.0,,188.3,761.9
1982,66,131.0,Mercer,14,Central,Mostly Rural,77.8,19468,,95.0,205.0,,488.0,1053.0
1982,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,20341,,90.0,162.0,,442.5,796.4
1982,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,32662,,83.0,234.0,,254.1,716.4
1982,69,137.0,Morgan,7,Central,Mostly Urban,36.2,37158,,106.0,291.0,,285.3,783.1
1982,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14650,,30.0,104.0,,204.8,709.9
1982,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,46059,,97.0,358.0,,210.6,777.3
1982,72,143.0,Peoria,10,Central,Mostly Urban,14.6,197990,,988.0,2455.0,,499.0,1240.0
1982,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21977,,93.0,145.0,,423.2,659.8
1982,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16493,,65.0,165.0,,394.1,1000.4
1982,75,149.0,Pike,8,Central,Mostly Rural,72.3,18879,,77.0,213.0,,407.9,1128.2
1982,76,151.0,Pope,1,Southern,Completely Rural,100.0,4367,,42.0,126.0,,961.8,2885.3
1982,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,8733,,127.0,144.0,,1454.3,1648.9
1982,78,155.0,Putnam,10,Central,Completely Rural,100.0,6076,,6.0,33.0,,98.7,543.1
1982,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,35825,,99.0,303.0,,276.3,845.8
1982,80,159.0,Richland,2,Southern,Mostly Urban,43.5,18515,,80.0,438.0,,432.1,2365.6
1982,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,166165,,689.0,3113.0,,414.6,1873.4
1982,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,266073,,949.0,5991.0,,356.7,2251.6
1982,83,165.0,Saline,1,Southern,Mostly Urban,43.7,28953,,218.0,215.0,,752.9,742.6
1982,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,175162,,617.0,2147.0,,352.2,1225.7
1982,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,8237,,16.0,68.0,,194.2,825.5
1982,86,171.0,Scott,7,Central,Completely Rural,100.0,6059,,23.0,44.0,,379.6,726.2
1982,87,173.0,Shelby,4,Central,Mostly Rural,77.7,23630,,44.0,222.0,,186.2,939.5
1982,88,175.0,Stark,10,Central,Completely Rural,100.0,7252,,12.0,25.0,,165.5,344.7
1982,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,49842,,139.0,872.0,,278.9,1749.5
1982,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,130451,,249.0,321.0,,190.9,246.1
1982,91,181.0,Union,1,Southern,Mostly Rural,65.9,18043,,79.0,146.0,,437.8,809.2
1982,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,92998,,295.0,1043.0,,317.2,1121.5
1982,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,13913,,69.0,343.0,,495.9,2465.3
1982,94,187.0,Warren,9,Central,Mostly Urban,45.5,21638,,74.0,265.0,,342.0,1224.7
1982,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15517,,30.0,52.0,,193.3,335.1
1982,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,18613,,62.0,219.0,,333.1,1176.6
1982,97,193.0,White,2,Southern,Mostly Rural,62.0,18403,,120.0,222.0,,652.1,1206.3
1982,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,64356,,221.0,967.0,,343.4,1502.6
1982,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,325943,,820.0,2566.0,,251.6,787.3
1982,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,57917,,279.0,659.0,,481.7,1137.8
1982,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,249698,,1241.0,8054.0,,497.0,3225.5
1982,102,203.0,Woodford,11,Central,Mostly Rural,54.9,33563,,82.0,254.0,,244.3,756.8
1983,1,1.0,Adams,8,Central,Mostly Urban,32.6,70392,,314.0,446.0,,446.1,633.6
1983,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,11948,,148.0,214.0,,1238.7,1791.1
1983,3,5.0,Bond,3,Southern,Mostly Rural,60.7,15932,,54.0,184.0,,338.9,1154.9
1983,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,29133,,103.0,473.0,,353.6,1623.6
1983,5,9.0,Brown,8,Central,Mostly Urban,41.1,5726,,28.0,77.0,,489.0,1344.7
